SECTION,TYPE,PATH,DETAIL
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Planes.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Common/Materials/Floor_Tiled_01.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/bark01_bottom.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/dirt01.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/grass01.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/grassmesh.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/skyMaterial.mat",""
ASSET,MATERIAL,"Assets/Fantasy Forest Environment Free Sample/Materials/tree_branches.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Bilboard/Grass_6_Bilboard.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Cliffwall_AlbedoTransparency.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Road_Rocks.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_1.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_2.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_3.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_4.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_5.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_6.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_7.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_8.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_9.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_10.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_11.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rock_12.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rockwall_2_AlbedoTransparency.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks/Rockwall_AlbedoTransparency.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks_small/Rock_Small_1.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks_small/Rock_Small_2.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks_small/Rock_Small_3.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks_small/Rock_Small_4.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Rocks_small/Rock_Small_5.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Sky/Clouds_Mat.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Sky/Main_Skybox.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Sky/Moon.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Sky/Stars_Mat.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Terrain/TerrainLit.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Terrain/TerrainLit_Demo.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Water/WaterBasic.mat",""
ASSET,MATERIAL,"Assets/FlipGameDev/Terrain&GrassPack/Art/Materials/Water/WaterLily.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Fur_HDRP_Generated/Squirrel_Cards_HDRP.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Fur_HDRP_Generated/Squirrel_Shell_HDRP.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Fur_URP_Generated/Squirrel_Cards_URP.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Fur_URP_Generated/Squirrel_Shell_URP.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Squirrel_HDRP.mat",""
ASSET,MATERIAL,"Assets/Furry Squirrel/Materials/Squirrel_URP.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Butter.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Butter2.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Fire.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Fluff.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Fluff2.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Fly.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Leaves.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Leaves2.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Rain.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Ripple.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Snow_1.mat",""
ASSET,MATERIAL,"Assets/GreenBugGames/All Nature VFX/Art/Materials/Storm.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Bush.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Grass.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Ground.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Leaves 1.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Leaves 2.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Leaves 3.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Pine Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Rock.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Snow.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Stone.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Tree Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/HDRP/Water Material.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Bush.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Grass.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Ground.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Leaves 1.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Leaves 2.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Leaves 3.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Pine Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Rock.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Snow.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Stone.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Tree Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/Standard/Water Material.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Bush.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Grass.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Ground.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Leaves 1.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Leaves 2.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Leaves 3.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Pine Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Rock.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Snow.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Stone.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Sun.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Sunlight.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Tree Bark.mat",""
ASSET,MATERIAL,"Assets/Low Poly Environment Starter Kit/Source/Material/URP/Water Material.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Ancient_Door.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Banana_Food.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Breakable_Relic.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Checkpoint_Active.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Climbable_Vine.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Fire_Hazard.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Gateway_Portal.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Gold_Coin.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Jungle_Ground.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Magic_Projectile.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Player_Monkey.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Predator_Enemy.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Rune_Active.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Rune_Inactive.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Toxic_Mushroom.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Water_Stream.mat",""
ASSET,MATERIAL,"Assets/Materials/Mat_Wood_Platform.mat",""
ASSET,MATERIAL,"Assets/Patchmesh/Stylized Critter Collection Demo/Materials/Caterpillar 1.mat",""
ASSET,MATERIAL,"Assets/Patchmesh/Stylized Critter Collection Demo/Materials/Caterpillar 2.mat",""
ASSET,MATERIAL,"Assets/Patchmesh/Stylized Critter Collection Demo/Materials/Ladybug Pink.mat",""
ASSET,MATERIAL,"Assets/Patchmesh/Stylized Critter Collection Demo/Materials/Ladybug Red.mat",""
ASSET,MATERIAL,"Assets/Patchmesh/Stylized Critter Collection Demo/Materials/Ladybug Yellow.mat",""
ASSET,MATERIAL,"Assets/PolyOne/Free Modular Terrain/Materials/M_BaseColor_v01.mat",""
ASSET,MATERIAL,"Assets/PolyOne/Free Modular Terrain/Materials/M_BaseColor_v02.mat",""
ASSET,MATERIAL,"Assets/PolyOne/Free Modular Terrain/Materials/M_Plane.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Demos/Environment_Free/Helpers/Plane mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Demos/Environment_Free/Helpers/PT_Grass_Mat 1.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Demos/Environment_Free/Helpers/PT_High_Grass_Mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Fruit_Tree_Foliage_Mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Fruit_Tree_Opaque_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Generic_Leaf_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Generic_Tree_Leaves_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Generic_Tree_Trunk_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Grass_Mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Mushrooms_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Pine_Tree_Leaves_Mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Pine_Tree_Trunk_Mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Poppy_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Rocks_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Skybox_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Terrain_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Materials/PT_Water_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Village/Sources/Materials/PT_Buildings_mat.mat",""
ASSET,MATERIAL,"Assets/Polytope Studio/Lowpoly_Village/Sources/Materials/PT_mat.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Ash Tree.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Elm Tree.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Magnolia Tree.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Oak Tree.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Pine Tree.mat",""
ASSET,MATERIAL,"Assets/Procedural Tree/Materials/Poplar Tree.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_CloudLayer_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Fog_Distant_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Fog_Ground_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Fog_Main_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Rain_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_RainMist_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_RainSplash_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Snow_Far_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Snow_Foreground_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Snow_Main_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Materials/M_Snow_Mist_URP.mat",""
ASSET,MATERIAL,"Assets/RainSnowCloudEffect/Terrain/TerrainMat.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Demo Scene/White.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Bark/Ash_Bark.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Bark/Bark_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Bark/Birch.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Bark/Chestnut.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Bark/Spruce.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Ash_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Birch_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Chestnut_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Weeping_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Ash/Ash_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Ash/Ash_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Birch/Birch_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Birch/Birch_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Birch/Birch_Leaves_3.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Chestnut/Chestnut_Big_Leaves.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Chestnut/Chestnut_Flower.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Chestnut/Chestnut_Small_Leaves.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Spruce/Spruce_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Spruce/Spruce_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Weeping Willow/Weeping_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/HDRP/Leaves/Weeping Willow/Weeping_Willow_Small.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Bark/Ash_Bark.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Bark/Bark_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Bark/Birch.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Bark/Chestnut.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Bark/Spruce.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Standard/Ash_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Standard/Birch_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Standard/Chestnut_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Standard/Weeping_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/URP/Ash_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/URP/Birch_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/URP/Chestnut_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/URP/Weeping_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Ash/Ash_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Ash/Ash_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Birch/Birch_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Birch/Birch_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Birch/Birch_Leaves_3.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Chestnut/Chestnut_Big_Leaves.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Chestnut/Chestnut_Flower.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Chestnut/Chestnut_Small_Leaves.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Spruce/Spruce_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Spruce/Spruce_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Weeping Willow/Weeping_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/Standard/Leaves/Weeping Willow/Weeping_Willow_Small.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Bark/Ash_Bark.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Bark/Bark_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Bark/Birch.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Bark/Chestnut.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Bark/Spruce.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Ash_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Birch_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Chestnut_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Weeping_Single.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Ash/Ash_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Ash/Ash_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Birch/Birch_Leaves_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Birch/Birch_Leaves_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Birch/Birch_Leaves_3.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Chestnut/Chestnut_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Chestnut/Chestnut_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Chestnut/Chestnut_3.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Spruce/Spruce_1.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Spruce/Spruce_2.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Weeping Willow/Weeping_Willow.mat",""
ASSET,MATERIAL,"Assets/Realistic Tree/Source/Materials/URP/Leaves/Weeping Willow/Weeping_Willow_Small.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Foliage/forestpack_foliage.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/SignAndBridge/forestpack_roadSignAndBridge.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Skybox/forestpack_skybox_lighter.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Skybox/forestpack_skybox_night.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Stone/forestpack_stone.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Tree/forestpack_tree_fir.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Tree/forestpack_tree_leaf.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/High Quality/Tree/forestpack_treeStumpAndRoot.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/Foliage/forestpack_foliage_low.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/SignAndBridge/forestpack_roadSignAndBridge_low.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/Stone/forestpack_stone_low.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/Tree/forestpack_tree_fir_low.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/Tree/forestpack_tree_leaf_low.mat",""
ASSET,MATERIAL,"Assets/Supercyan Free Forest Sample/Materials/Mobile/Tree/forestpack_treeStumpAndRoot_low.mat",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Body_B3_Diffuse.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Body_B3_Normal.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Eye_B3_Diffuse.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Eye_B3.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_ao.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_diffuse.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_height.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_Metallic.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_normal.png",""
ASSET,TEXTURE,"Assets/Art/player/B3_Monkey/textures/Textures_B3/Monkey_B3_Roughness.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Banana_Food.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Btn_Attack.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Btn_Blast.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Btn_Jump.png",""
